event_id,dataset,setting,vehicle,file,attack_type,start_time,end_time,start_index,end_index,num_positive_samples,duration_seconds,gap_threshold,construction_rule
ctt_test02_74,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9267.0,9269.0,31660,31662,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_75,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9270.0,9271.0,31663,31664,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_76,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9272.0,9274.0,31665,31667,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_77,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9275.0,9277.0,31668,31670,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_78,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9278.0,9279.0,31671,31672,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_79,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9280.0,9282.0,31673,31675,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_80,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9283.0,9284.0,31676,31677,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_81,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9285.0,9287.0,31678,31680,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_82,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9288.0,9290.0,31681,31683,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_83,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9291.0,9292.0,31684,31685,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_84,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9293.0,9295.0,31686,31688,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_85,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9296.0,9298.0,31689,31691,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_86,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9299.0,9300.0,31692,31693,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_87,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9301.0,9303.0,31694,31696,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_88,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9304.0,9306.0,31697,31699,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_89,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/force-neutral-4.csv,force-neutral-4,9307.0,3750.0,31700,42605,1,0.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_90,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3751.0,3753.0,42606,42608,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_91,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3754.0,3756.0,42609,42611,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_92,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3757.0,3758.0,42612,42613,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_93,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3759.0,3761.0,42614,42616,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_94,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3762.0,3764.0,42617,42619,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_95,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3765.0,3766.0,42620,42621,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_96,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3767.0,3769.0,42622,42624,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_97,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3770.0,3772.0,42625,42627,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_98,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3773.0,3774.0,42628,42629,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_99,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3775.0,3777.0,42630,42632,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_100,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3778.0,3780.0,42633,42635,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_101,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3781.0,3782.0,42636,42637,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_102,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3783.0,3785.0,42638,42640,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_103,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3786.0,3787.0,42641,42642,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_104,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3788.0,3790.0,42643,42645,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_105,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3791.0,3793.0,42646,42648,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_106,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3794.0,3795.0,42649,42650,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_107,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3796.0,3798.0,42651,42653,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_108,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3799.0,3801.0,42654,42656,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_109,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3802.0,3803.0,42657,42658,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_110,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3804.0,3806.0,42659,42661,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_111,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3807.0,3809.0,42662,42664,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_112,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3810.0,3811.0,42665,42666,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_113,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3812.0,3814.0,42667,42669,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_114,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3815.0,3817.0,42670,42672,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_115,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3818.0,3819.0,42673,42674,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_116,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3820.0,3822.0,42675,42677,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_117,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3823.0,3824.0,42678,42679,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_118,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3825.0,3827.0,42680,42682,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_119,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3828.0,3830.0,42683,42685,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_120,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3831.0,3832.0,42686,42687,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_121,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3833.0,3835.0,42688,42690,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_122,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3836.0,3838.0,42691,42693,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_123,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3839.0,3840.0,42694,42695,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_124,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3841.0,3843.0,42696,42698,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_125,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3844.0,3846.0,42699,42701,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_126,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3847.0,3848.0,42702,42703,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_127,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3849.0,3851.0,42704,42706,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_128,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3852.0,3853.0,42707,42708,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_129,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3854.0,3856.0,42709,42711,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_130,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3857.0,3859.0,42712,42714,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_131,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3860.0,3862.0,42715,42717,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_132,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3863.0,3864.0,42718,42719,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_133,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3865.0,3867.0,42720,42722,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_134,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3868.0,3869.0,42723,42724,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_135,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3870.0,3872.0,42725,42727,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_136,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3873.0,3875.0,42728,42730,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_137,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3876.0,3877.0,42731,42732,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_138,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3878.0,3880.0,42733,42735,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_139,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3881.0,3883.0,42736,42738,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_140,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3884.0,3885.0,42739,42740,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_141,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3886.0,3888.0,42741,42743,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_142,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3889.0,3891.0,42744,42746,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_143,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3892.0,3893.0,42747,42748,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_144,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3894.0,3896.0,42749,42751,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_145,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3897.0,3898.0,42752,42753,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test02_146,ctt,ctt_test02,NA,data/raw/can-train-and-test/set_01/test_02_unknown_vehicle_known_attack/rpm-3.csv,rpm-3,3899.0,3901.0,42754,42756,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
